day,tempMin,tempMax,summary,desc,cloudCover,humidity,windSpeed,visibility
2018-01-16,-0.21,2.08,Foggy in the evening and overnight.,rain,0.69,0.91,8.25,5.13
2018-01-17,-0.01,3.64,Light rain in the afternoon and evening.,rain,0.51,0.88,7.75,6.03
2018-01-18,0.53,3.29,Possible light rain in the afternoon.,rain,0.51,0.92,3.83,5.9
2018-01-19,0.62,2.73,Drizzle starting in the afternoon.,rain,0.63,0.91,6.26,6.03
2018-01-20,-2.89,2.88,Possible drizzle in the afternoon.,rain,0.17,0.93,2.4,6.17
2018-01-21,-3.29,5.17,Foggy until evening.,partly-cloudy-day,0.55,0.93,3.16,3.6
2018-01-22,4.81,7.45,Possible drizzle in the morning.,rain,0.75,0.88,8.13,6.0
2018-01-23,5.99,10.67,Light rain throughout the day.,rain,0.79,0.89,9.06,5.49
2018-01-24,5.31,9.91,Light rain throughout the day.,rain,0.73,0.82,13.95,5.79
2018-01-25,2.83,7.3,Mostly cloudy throughout the day.,partly-cloudy-day,0.82,0.84,5.84,6.22
2018-01-26,-1.66,6.57,Clear throughout the day.,clear-day,0.24,0.89,2.95,6.15
2018-01-27,5.22,10.95,Possible drizzle in the afternoon.,rain,0.8,0.86,12.51,5.37
2018-01-28,6.49,11.75,"Light rain until afternoon, starting again overnight.",rain,0.88,0.9,11.91,4.08
2018-01-29,3.92,10.81,Drizzle in the morning.,rain,0.56,0.81,9.18,6.08
2018-01-30,4.3,6.81,Light rain in the evening and overnight.,rain,0.82,0.84,10.87,5.83
2018-01-31,1.49,6.22,Possible drizzle in the morning and afternoon.,rain,0.66,0.88,8.45,5.8
2018-02-01,2.26,6.76,Clear throughout the day.,clear-day,0.2,0.78,9.92,6.22
2018-02-02,2.33,7.32,Clear throughout the day.,partly-cloudy-day,0.42,0.8,4.01,6.22
2018-02-03,2.39,5.76,Clear throughout the day.,partly-cloudy-day,0.57,0.89,2.66,5.83
2018-02-04,-0.9,7.11,Foggy overnight.,partly-cloudy-day,0.56,0.9,1.2,5.37
2018-02-05,-0.79,3.26,Foggy overnight.,partly-cloudy-day,0.81,0.84,3.37,5.22
2018-02-06,-1.38,3.99,Possible drizzle in the afternoon.,rain,0.27,0.8,4.84,5.82
2018-02-07,-4.75,4.39,Possible drizzle overnight.,partly-cloudy-day,0.39,0.86,4.43,5.5
2018-02-08,4.23,7.55,Light rain overnight.,rain,0.61,0.9,6.21,5.35
2018-02-09,0.77,5.07,Light rain in the morning.,rain,0.33,0.83,5.63,6.15
2018-02-10,1.91,8.31,"Possible light rain until morning, starting again in the evening.",rain,0.69,0.88,7.68,5.41
2018-02-11,-0.05,3.44,Partly cloudy throughout the day.,rain,0.34,0.86,6.75,6.01
2018-02-12,-0.18,4.22,Possible drizzle in the morning and afternoon.,rain,0.6,0.86,6.83,5.97
2018-02-13,0.71,5.3,Possible drizzle in the morning.,rain,0.45,0.81,7.23,6.07
2018-02-14,0.42,5.77,Mostly cloudy throughout the day.,partly-cloudy-day,0.46,0.81,9.29,6.2
2018-02-15,2.33,5.43,Possible light rain in the evening.,rain,0.55,0.79,11.63,6.19
2018-02-16,2.51,7.65,Possible light rain overnight.,rain,0.51,0.82,8.61,6.11
2018-02-17,2.57,7.58,Mostly cloudy throughout the day.,rain,0.56,0.88,5.37,6.19
2018-02-18,1.33,6.77,Light rain starting in the afternoon.,rain,0.63,0.93,2.62,4.23
2018-02-19,6.02,11.27,Possible drizzle in the morning.,rain,0.91,0.93,3.75,4.05
2018-02-20,2.04,10.0,Clear throughout the day.,clear-day,0.25,0.79,5.57,6.2
2018-02-21,1.13,8.02,Clear throughout the day.,clear-day,0.08,0.81,1.11,6.22
2018-02-22,0.69,6.85,Mostly cloudy throughout the day.,partly-cloudy-day,0.56,0.79,4.66,6.19
2018-02-23,0.21,5.97,Clear throughout the day.,clear-day,0.26,0.73,5.63,5.67
2018-02-24,-1.36,6.87,Clear throughout the day.,clear-day,0.04,0.69,5.16,6.22
2018-02-25,-1.31,7.07,Clear throughout the day.,clear-day,0.01,0.74,5.16,6.22
2018-02-26,-2.89,3.88,Mostly cloudy throughout the day.,partly-cloudy-day,0.59,0.71,4.71,6.22
2018-02-27,-4.13,2.86,Foggy in the evening and overnight.,partly-cloudy-day,0.43,0.76,6.38,5.69
2018-02-28,-4.7,-1.39,Foggy throughout the day.,partly-cloudy-day,0.78,0.83,9.33,2.97
2018-03-01,-4.52,0.02,Foggy in the morning and overnight.,partly-cloudy-day,0.67,0.82,12.44,3.9
2018-03-02,-1.19,1.22,Overcast throughout the day.,cloudy,0.9,0.78,13.72,5.99
2018-03-03,0.12,1.81,Overcast throughout the day.,cloudy,0.89,0.77,8.73,6.13
2018-03-04,0.19,2.67,Possible drizzle in the evening.,rain,0.91,0.84,8.26,4.82
2018-03-05,2.26,4.02,Drizzle in the evening and overnight.,rain,0.91,0.92,6.45,4.81
2018-03-06,1.46,3.98,Possible light rain in the morning.,rain,0.94,0.92,6.02,4.92
2018-03-07,1.43,6.37,Possible drizzle in the afternoon.,rain,0.77,0.89,3.65,4.93
2018-03-08,-0.57,6.66,Foggy overnight.,partly-cloudy-day,0.46,0.86,4.7,6.21
2018-03-09,1.52,8.63,Partly cloudy throughout the day.,partly-cloudy-day,0.42,0.77,6.11,6.03
2018-03-10,1.72,5.26,Light rain until evening.,rain,0.82,0.88,8.24,5.12
2018-03-11,4.12,10.05,Foggy in the morning.,partly-cloudy-day,0.7,0.91,2.53,4.39
2018-03-12,4.17,8.15,Overcast throughout the day.,cloudy,0.91,0.85,2.54,6.01
2018-03-13,3.23,9.67,Partly cloudy throughout the day.,partly-cloudy-day,0.59,0.79,2.97,5.39
2018-03-14,2.08,10.57,Partly cloudy throughout the day.,partly-cloudy-day,0.44,0.73,7.86,6.22
2018-03-15,4.7,8.05,Overcast throughout the day.,partly-cloudy-day,0.71,0.81,10.98,6.07
2018-03-16,3.44,5.72,Overcast throughout the day.,cloudy,0.91,0.81,12.32,6.22
2018-03-17,-1.73,3.83,Foggy overnight.,partly-cloudy-day,0.73,0.68,11.76,5.96
2018-03-18,-2.32,2.28,Foggy in the morning.,partly-cloudy-day,0.72,0.73,11.04,6.01
2018-03-19,-1.42,7.02,Clear throughout the day.,clear-day,0.23,0.65,6.41,6.22
2018-03-20,-3.17,10.26,Clear throughout the day.,clear-day,0.01,0.66,3.1,6.22
2018-03-21,1.0,9.09,Overcast throughout the day.,cloudy,0.88,0.83,7.45,5.76
2018-03-22,6.11,8.88,Possible light rain overnight.,cloudy,0.93,0.81,7.41,5.77
2018-03-23,3.47,9.06,Possible light rain in the morning.,rain,0.7,0.84,7.22,6.0
2018-03-24,0.28,10.82,Partly cloudy throughout the day.,clear-day,0.28,0.78,3.89,6.03
2018-03-25,2.78,9.99,Mostly cloudy throughout the day.,partly-cloudy-day,0.54,0.77,5.51,6.21
2018-03-26,-0.54,9.95,Possible light rain overnight.,partly-cloudy-day,0.35,0.75,3.86,6.21
2018-03-27,4.34,8.81,Possible light rain in the morning.,rain,0.84,0.89,7.12,4.95
2018-03-28,1.09,7.27,Foggy overnight.,partly-cloudy-day,0.59,0.84,4.95,6.1
2018-03-29,-1.59,9.01,Foggy in the morning.,partly-cloudy-day,0.41,0.78,5.19,5.17
2018-03-30,1.79,6.09,Mostly cloudy throughout the day.,partly-cloudy-day,0.78,0.81,8.31,6.22
2018-03-31,2.62,5.1,Mostly cloudy throughout the day.,partly-cloudy-day,0.81,0.82,8.44,6.06
2018-04-01,1.12,7.22,Clear throughout the day.,partly-cloudy-day,0.42,0.7,2.82,6.22
2018-04-02,1.31,4.63,Drizzle in the evening and overnight.,rain,0.61,0.82,10.55,6.01
2018-04-03,1.67,4.64,Light rain throughout the day.,rain,0.96,0.91,7.41,5.4
2018-04-04,0.41,3.36,Possible drizzle until evening.,rain,0.82,0.92,6.12,4.62
2018-04-05,-1.83,9.98,Partly cloudy throughout the day.,clear-day,0.27,0.76,4.75,6.21
2018-04-06,4.83,11.67,Possible drizzle in the afternoon and evening.,rain,0.42,0.73,7.86,6.2
2018-04-07,7.27,12.07,Possible drizzle in the afternoon and evening.,rain,0.62,0.84,4.51,5.92
2018-04-08,5.48,11.56,Mostly cloudy throughout the day.,partly-cloudy-day,0.7,0.88,1.88,5.58
2018-04-09,6.42,13.41,Mostly cloudy throughout the day.,partly-cloudy-day,0.74,0.86,3.29,5.1
2018-04-10,5.51,7.29,Possible drizzle in the afternoon.,rain,0.83,0.89,10.07,6.22
2018-04-11,5.33,8.08,Overcast throughout the day.,cloudy,0.95,0.88,8.17,6.01
2018-04-12,5.2,9.32,Overcast throughout the day.,cloudy,0.92,0.84,9.05,5.72
2018-04-13,5.33,7.71,Light rain in the morning.,rain,0.96,0.92,4.19,4.59
2018-04-14,6.34,13.05,Foggy in the morning.,partly-cloudy-day,0.79,0.85,3.01,4.2
2018-04-15,6.19,15.05,Clear throughout the day.,partly-cloudy-day,0.32,0.8,6.15,5.96
2018-04-16,8.55,13.34,Mostly cloudy throughout the day.,partly-cloudy-day,0.86,0.78,9.01,5.39
2018-04-17,9.32,14.97,Possible drizzle in the morning.,rain,0.47,0.77,14.12,6.19
2018-04-18,10.35,16.55,Mostly cloudy throughout the day.,partly-cloudy-day,0.45,0.81,7.61,6.12
2018-04-19,10.33,17.36,Foggy overnight.,partly-cloudy-day,0.43,0.76,5.15,6.21
2018-04-20,7.97,14.58,Mostly cloudy throughout the day.,partly-cloudy-day,0.6,0.76,5.47,5.6
2018-04-21,4.96,18.86,Partly cloudy throughout the day.,clear-day,0.28,0.66,3.31,6.22
2018-04-22,8.65,12.55,Mostly cloudy throughout the day.,partly-cloudy-day,0.56,0.77,6.42,6.08
2018-04-23,8.21,11.48,Possible drizzle overnight.,partly-cloudy-day,0.83,0.83,11.23,5.77
2018-04-24,6.64,12.81,Possible drizzle overnight.,rain,0.71,0.79,8.48,6.09
2018-04-25,6.59,10.91,Possible drizzle in the afternoon.,rain,0.67,0.8,8.37,6.13
2018-04-26,5.63,11.44,Possible drizzle in the morning and afternoon.,rain,0.62,0.78,10.24,6.2
2018-04-27,3.36,13.33,Possible light rain in the evening.,rain,0.35,0.7,4.41,6.22
2018-04-28,1.51,10.89,Partly cloudy throughout the day.,partly-cloudy-day,0.42,0.77,3.2,6.22
2018-04-29,2.24,11.11,Partly cloudy throughout the day.,partly-cloudy-day,0.34,0.72,3.08,6.22
2018-04-30,-0.05,13.73,Clear throughout the day.,clear-day,0.15,0.65,3.29,6.12
2018-05-01,1.53,11.79,Possible drizzle overnight.,partly-cloudy-day,0.58,0.76,7.88,6.08
2018-05-02,5.42,11.45,Drizzle until evening.,rain,0.53,0.74,9.57,6.14
2018-05-03,5.42,10.23,Mostly cloudy throughout the day.,partly-cloudy-day,0.75,0.83,7.47,5.49
2018-05-04,9.15,14.41,Overcast throughout the day.,cloudy,0.88,0.86,5.79,5.99
2018-05-05,10.16,15.39,Mostly cloudy throughout the day.,partly-cloudy-day,0.77,0.84,5.64,6.06
2018-05-06,7.9,19.38,Mostly cloudy throughout the day.,partly-cloudy-day,0.56,0.78,3.78,5.2
2018-05-07,9.21,20.0,Clear throughout the day.,clear-day,0.16,0.69,3.62,5.89
2018-05-08,8.29,13.41,Possible light rain in the afternoon and evening.,rain,0.47,0.8,5.14,6.15
2018-05-09,5.82,12.17,Drizzle in the evening.,rain,0.7,0.83,6.23,6.0
2018-05-10,6.5,13.48,Partly cloudy throughout the day.,partly-cloudy-day,0.41,0.7,6.9,6.22
2018-05-11,6.58,14.5,Light rain in the evening and overnight.,rain,0.45,0.72,8.2,6.09
2018-05-12,4.51,17.35,Drizzle overnight.,rain,0.28,0.68,2.27,5.57
2018-05-13,8.26,16.54,Light rain in the morning.,rain,0.33,0.73,3.69,6.08
2018-05-14,5.26,19.55,Clear throughout the day.,clear-day,0.1,0.67,3.01,6.22
2018-05-15,6.51,17.74,Mostly cloudy throughout the day.,partly-cloudy-day,0.54,0.78,4.72,6.08
2018-05-16,3.22,16.97,Clear throughout the day.,clear-day,0.02,0.62,3.44,6.22
2018-05-17,4.6,17.65,Clear throughout the day.,clear-day,0.03,0.63,2.44,6.22
2018-05-18,4.88,17.78,Clear throughout the day.,clear-day,0.11,0.67,2.76,6.22
2018-05-19,6.53,20.13,Clear throughout the day.,clear-day,0.11,0.6,6.92,6.19
2018-05-20,11.58,17.2,Mostly cloudy throughout the day.,,0.57,0.62,10.5,6.22
2018-05-21,8.59,16.61,Partly cloudy throughout the day.,,0.47,0.74,8.31,6.22
2018-05-22,8.72,16.27,Mostly cloudy throughout the day.,,0.78,0.73,11.62,6.22
2018-05-23,8.05,18.66,Partly cloudy throughout the day.,,0.66,0.74,10.13,6.22
2018-05-24,7.59,20.67,Partly cloudy throughout the day.,,0.53,0.74,10.18,5.98
2018-05-25,6.98,22.22,,,0.51,0.67,9.77,5.09
2018-05-26,10.51,21.29,Clear throughout the day.,,0.28,0.68,12.77,6.22
2018-05-27,8.62,21.84,Partly cloudy throughout the day.,,0.42,0.72,15.25,6.17
2018-05-28,8.76,25.34,Partly cloudy throughout the day.,partly-cloudy-day,0.34,0.72,6.03,5.33
2018-05-29,12.43,18.67,Mostly cloudy throughout the day.,,0.69,0.81,11.52,5.7
2018-05-30,8.77,24.0,Clear throughout the day.,,0.29,0.78,8.65,5.65
2018-05-31,13.57,21.3,Foggy in the morning.,,0.82,0.85,5.7,5.34
2018-06-01,10.67,23.63,Foggy in the morning.,,0.35,0.81,4.33,4.87
2018-06-02,10.96,23.41,Foggy in the morning.,,0.48,0.86,4.74,4.97
2018-06-03,13.38,21.06,Mostly cloudy throughout the day.,,0.73,0.86,3.69,5.39
2018-06-04,12.72,20.48,Mostly cloudy throughout the day.,,0.69,0.86,7.09,4.98
2018-06-05,10.65,21.15,Partly cloudy throughout the day.,,0.54,0.67,9.2,6.22
2018-06-06,9.31,22.34,Partly cloudy throughout the day.,,0.45,0.66,8.11,6.22
2018-06-07,8.52,23.87,Clear throughout the day.,,0.25,0.69,6.93,6.01
2018-06-08,10.59,21.17,Partly cloudy throughout the day.,,0.55,0.71,8.45,6.22
2018-06-09,10.71,22.87,Partly cloudy throughout the day.,,0.42,0.74,7.66,6.19
2018-06-10,9.98,20.07,Mostly cloudy throughout the day.,,0.66,0.76,6.39,5.54
2018-06-11,7.98,19.2,Mostly cloudy throughout the day.,,0.7,0.78,6.2,6.09
2018-06-12,10.58,20.77,Mostly cloudy throughout the day.,,0.59,0.77,6.36,5.88
2018-06-13,5.33,16.31,Windy overnight.,,0.61,0.83,11.57,5.68
2018-06-14,10.45,16.11,Dangerously windy in the morning and afternoon.,,0.77,0.8,24.2,5.77
2018-06-15,8.85,14.27,Mostly cloudy throughout the day.,,0.63,0.86,12.17,6.01
2018-06-16,9.85,15.88,Mostly cloudy throughout the day.,,0.65,0.84,9.06,6.06
2018-06-17,6.94,16.21,Foggy in the evening.,,0.8,0.87,8.6,5.78
2018-06-18,10.66,16.16,Mostly cloudy throughout the day.,,0.83,0.78,15.4,6.22
2018-06-19,9.65,15.15,Mostly cloudy throughout the day.,,0.61,0.72,12.89,6.2
2018-06-20,8.72,16.02,Mostly cloudy throughout the day.,,0.75,0.8,11.33,5.32
2018-06-21,8.52,16.08,Partly cloudy throughout the day.,,0.35,0.64,14.54,6.22
2018-06-22,6.21,17.13,Clear throughout the day.,,0.27,0.72,10.26,6.22
2018-06-23,7.58,17.07,Partly cloudy throughout the day.,,0.4,0.74,10.38,6.22
2018-06-24,6.38,20.82,Clear throughout the day.,,0.19,0.68,8.65,6.22
2018-06-25,6.72,23.67,Clear throughout the day.,,0.19,0.63,4.74,6.22
2018-06-26,9.26,25.67,Clear throughout the day.,,0.19,0.65,4.14,6.22
2018-06-27,10.71,28.78,,,,0.68,6.33,5.75
2018-06-28,12.48,30.36,,,,0.61,4.82,6.22
2018-06-29,12.98,24.78,,,,0.59,9.93,6.22
2018-06-30,12.44,25.05,,,0.84,0.66,10.97,6.22
2018-07-01,11.45,25.7,Clear throughout the day.,,0.19,0.6,7.32,6.22
2018-07-02,11.22,21.48,Partly cloudy throughout the day.,,0.39,0.7,11.66,6.22
2018-07-03,10.47,24.67,Partly cloudy throughout the day.,,0.35,0.68,8.29,5.98
2018-07-04,11.85,25.66,Clear throughout the day.,,0.2,0.63,7.1,6.22
2018-07-05,11.55,21.62,Partly cloudy throughout the day.,,0.35,0.67,8.7,6.22
2018-07-06,9.5,20.86,Clear throughout the day.,,0.27,0.67,7.72,6.22
2018-07-07,7.7,23.01,Partly cloudy throughout the day.,,0.6,0.69,5.34,6.08
2018-07-08,15.72,22.26,Mostly cloudy throughout the day.,,0.78,0.77,7.59,6.22
2018-07-09,14.18,21.82,Partly cloudy throughout the day.,,0.61,0.67,7.53,6.22
2018-07-10,13.16,20.75,Foggy overnight.,,0.7,0.69,6.06,6.2
2018-07-11,14.52,20.81,Foggy in the morning.,,0.72,0.84,5.51,5.28
2018-07-12,14.51,21.89,Partly cloudy throughout the day.,,0.6,0.72,6.43,6.19
2018-07-13,13.72,21.94,Mostly cloudy throughout the day.,,0.75,0.76,6.04,6.22
2018-07-14,10.36,23.19,Partly cloudy throughout the day.,,0.49,0.75,10.08,5.72
2018-07-15,16.51,19.14,Overcast throughout the day.,,0.93,0.86,6.87,5.92
2018-07-16,13.41,20.17,Mostly cloudy throughout the day.,,0.77,0.78,7.94,6.2
2018-07-17,12.65,18.17,Mostly cloudy throughout the day.,,0.64,0.73,6.83,6.22
2018-07-18,10.83,20.88,Partly cloudy throughout the day.,,0.54,0.73,4.51,5.91
2018-07-19,9.12,20.08,Partly cloudy throughout the day.,,0.29,0.66,6.75,6.02
2018-07-20,12.52,18.86,Overcast throughout the day.,,0.89,0.91,6.55,5.71
2018-07-21,14.37,18.92,Mostly cloudy throughout the day.,,0.88,0.84,7.8,6.08
2018-07-22,14.51,19.14,Overcast throughout the day.,,0.95,0.92,8.9,5.86
2018-07-23,14.59,20.31,Foggy in the evening.,,0.89,0.9,8.38,5.71
2018-07-24,11.58,19.14,Mostly cloudy throughout the day.,,0.64,0.79,5.55,6.11
2018-07-25,9.45,23.04,Clear throughout the day.,,0.33,0.69,6.77,6.22
2018-07-26,7.47,26.09,Clear throughout the day.,,0.23,0.61,7.28,6.22
2018-07-27,13.87,24.42,Mostly cloudy throughout the day.,,0.6,0.71,8.26,5.95
2018-07-28,10.56,18.96,Windy in the evening.,,0.68,0.87,13.26,5.69
2018-07-29,8.89,16.9,Foggy in the afternoon and evening.,,0.66,0.89,9.53,5.47
2018-07-30,8.83,19.14,Partly cloudy throughout the day.,,0.52,0.77,8.86,6.22
2018-07-31,10.57,18.21,Mostly cloudy throughout the day.,,0.61,0.81,12.55,6.21
2018-08-01,12.52,18.02,Foggy overnight.,,0.6,0.88,9.65,5.8
2018-08-02,14.73,21.04,Overcast throughout the day.,,0.94,0.93,7.16,4.85
2018-08-03,14.51,19.15,Mostly cloudy throughout the day.,,0.88,0.87,7.93,5.76
2018-08-04,12.81,19.14,Mostly cloudy throughout the day.,,0.72,0.81,9.48,6.2
2018-08-05,11.58,19.36,Mostly cloudy throughout the day.,,0.67,0.81,8.29,6.22
2018-08-06,13.73,19.31,Mostly cloudy throughout the day.,,0.78,0.88,9.9,5.9
2018-08-07,12.72,17.21,Mostly cloudy throughout the day.,,0.74,0.81,6.65,6.21
2018-08-08,9.7,17.06,Partly cloudy throughout the day.,,0.54,0.77,9.35,6.15
2018-08-09,6.74,18.22,Partly cloudy throughout the day.,,0.39,0.78,9.35,6.19
2018-08-10,10.0,18.01,Partly cloudy throughout the day.,,0.42,0.76,8.7,6.22
2018-08-11,5.71,19.36,Partly cloudy throughout the day.,,0.46,0.73,6.86,6.22
2018-08-12,12.66,15.71,Overcast throughout the day.,,0.96,0.94,11.73,4.87
2018-08-13,13.62,18.88,Overcast throughout the day.,,0.96,0.88,5.68,6.13
2018-08-14,12.87,17.32,Overcast throughout the day.,,0.9,0.93,9.45,5.81
2018-08-15,14.66,19.27,Mostly cloudy throughout the day.,,0.76,0.9,11.46,5.71
2018-08-16,9.84,17.15,Partly cloudy throughout the day.,,0.59,0.86,13.21,6.09
2018-08-17,10.72,15.28,Overcast throughout the day.,,0.81,0.92,15.4,5.15
2018-08-18,13.66,16.06,Foggy in the morning.,,0.93,0.9,12.18,5.44
2018-08-19,10.72,19.14,Foggy in the morning and overnight.,,0.83,0.89,6.55,5.3
2018-08-20,8.01,18.08,Foggy in the morning.,,0.74,0.85,2.66,5.99
2018-08-21,13.45,20.0,Foggy in the morning.,,0.94,0.88,6.29,5.81
2018-08-22,10.0,18.14,Mostly cloudy throughout the day.,,0.77,0.83,10.75,5.9
2018-08-23,10.66,15.31,Mostly cloudy throughout the day.,,0.73,0.83,11.42,6.04
2018-08-24,8.15,14.92,Partly cloudy throughout the day.,,0.48,0.83,11.55,6.22
2018-08-25,5.07,17.07,Partly cloudy throughout the day.,,0.37,0.74,7.94,6.22
2018-08-26,9.76,13.14,Mostly cloudy throughout the day.,,0.77,0.91,6.79,5.68
2018-08-27,9.98,17.94,Mostly cloudy throughout the day.,,0.8,0.89,10.1,5.95
2018-08-28,11.45,17.31,Mostly cloudy throughout the day.,,0.85,0.81,10.75,6.22
2018-08-29,8.09,17.02,Partly cloudy throughout the day.,,0.58,0.8,9.27,6.18
2018-08-30,6.69,16.21,Foggy overnight.,,0.47,0.82,4.25,6.08
2018-08-31,3.07,20.0,Foggy in the morning.,,0.38,0.77,7.27,5.71
2018-09-01,13.01,17.86,Foggy in the morning.,,0.92,0.91,6.89,4.97
2018-09-02,12.38,19.89,Overcast throughout the day.,,0.87,0.94,8.03,6.01
2018-09-03,9.66,17.0,Mostly cloudy throughout the day.,,0.69,0.82,7.5,6.04
2018-09-04,8.18,16.9,Partly cloudy throughout the day.,,0.55,0.82,4.46,6.22
2018-09-05,5.7,17.15,Mostly cloudy throughout the day.,,0.52,0.87,7.92,6.1
2018-09-06,6.56,15.0,Partly cloudy throughout the day.,,0.51,0.83,6.06,6.2
2018-09-07,4.57,18.01,Partly cloudy throughout the day.,,0.57,0.81,9.23,6.22
2018-09-08,6.26,17.13,Mostly cloudy throughout the day.,,0.72,0.87,5.75,6.13
2018-09-09,10.86,16.14,Mostly cloudy throughout the day.,,0.69,0.85,13.64,5.46
2018-09-10,10.65,14.36,Mostly cloudy throughout the day.,,0.82,0.9,16.59,5.69
2018-09-11,11.58,16.0,Mostly cloudy throughout the day.,,0.63,0.81,17.41,6.14
2018-09-12,9.57,15.58,Partly cloudy throughout the day.,,0.47,0.76,14.18,6.18
2018-09-13,9.86,15.0,Mostly cloudy throughout the day.,,0.67,0.81,16.62,6.04
2018-09-14,6.77,13.47,Mostly cloudy throughout the day.,,0.73,0.9,11.0,6.11
2018-09-15,7.09,14.34,Mostly cloudy throughout the day.,,0.66,0.88,8.92,6.22
2018-09-16,11.61,16.15,Windy in the morning.,,0.72,0.85,17.06,5.95
2018-09-17,10.85,18.23,Mostly cloudy throughout the day.,,0.72,0.85,10.55,6.14
2018-09-18,13.73,17.2,Overcast throughout the day.,,0.84,0.88,11.96,4.99
2018-09-19,9.8,15.41,Dangerously windy starting in the afternoon.,,0.63,0.76,24.84,5.89
2018-09-20,7.59,13.18,Partly cloudy throughout the day.,,0.51,0.78,16.53,6.2
2018-09-21,6.58,13.14,Partly cloudy throughout the day.,,0.58,0.84,10.69,6.08
2018-09-22,3.01,13.19,Partly cloudy throughout the day.,,0.43,0.76,10.27,6.22
2018-09-23,0.82,14.0,Partly cloudy throughout the day.,,0.44,0.8,7.41,6.22
2018-09-24,4.42,14.17,Partly cloudy throughout the day.,,0.35,0.79,8.63,6.22
2018-09-25,5.81,14.14,Windy overnight.,,0.51,0.85,13.22,5.83
2018-09-26,12.66,16.43,Overcast throughout the day.,,0.92,0.95,19.87,4.42
2018-09-27,5.87,16.28,Partly cloudy throughout the day.,,0.52,0.8,15.59,6.18
2018-09-28,1.58,14.0,Partly cloudy throughout the day.,,0.51,0.81,5.69,6.22
2018-09-29,7.82,11.35,Overcast throughout the day.,,0.91,0.83,15.71,5.85
2018-09-30,4.92,12.01,Mostly cloudy throughout the day.,,0.52,0.78,12.83,6.22
2018-10-01,2.99,12.27,Mostly cloudy throughout the day.,,0.64,0.89,8.89,5.69
2018-10-02,8.87,14.01,Mostly cloudy throughout the day.,,0.78,0.73,17.51,6.16
2018-10-03,8.71,14.17,Overcast throughout the day.,,0.83,0.92,11.09,5.74
2018-10-04,7.73,15.4,Mostly cloudy throughout the day.,,0.74,0.91,15.12,5.74
2018-10-05,3.87,12.15,Partly cloudy throughout the day.,,0.38,0.82,4.43,6.22
2018-10-06,1.61,12.1,Partly cloudy throughout the day.,,0.26,0.84,5.11,6.19
2018-10-07,1.57,13.29,Windy starting in the afternoon.,,0.68,0.92,17.46,4.95
2018-10-08,12.58,14.21,"Dangerously windy until morning, starting again in the evening.",,0.87,0.92,23.66,4.86
2018-10-09,12.53,15.2,Dangerously windy in the morning.,,0.84,0.91,21.2,5.2
2018-10-10,12.47,20.14,,,0.66,0.81,10.53,6.22
2018-10-11,6.64,17.01,Mostly cloudy throughout the day.,,0.5,0.87,10.54,5.3
2018-10-12,7.0,16.36,Windy in the morning and afternoon.,,0.52,0.87,17.71,5.82
2018-10-13,9.72,13.32,Foggy in the afternoon and evening.,,0.78,0.94,7.39,4.74
2018-10-14,3.73,14.03,Partly cloudy throughout the day.,,0.53,0.85,4.37,6.13
2018-10-15,1.85,14.25,Clear throughout the day.,,0.22,0.84,2.47,6.08
2018-10-16,5.59,14.14,Overcast throughout the day.,,0.72,0.91,9.96,5.88
2018-10-17,5.43,12.28,Foggy overnight.,,0.43,0.85,8.17,6.16
2018-10-18,2.4,12.25,Foggy in the morning.,,0.6,0.9,3.9,6.03
2018-10-19,5.73,12.33,Foggy overnight.,,0.65,0.89,8.63,5.99
2018-10-20,7.14,15.15,Overcast throughout the day.,,0.93,0.94,13.9,5.19
2018-10-21,8.59,15.28,Mostly cloudy throughout the day.,,0.82,0.84,14.91,5.79
2018-10-22,6.13,11.41,Mostly cloudy throughout the day.,,0.78,0.8,15.31,6.21
2018-10-23,10.51,13.16,Windy in the morning.,,0.9,0.87,19.6,5.7
2018-10-24,10.51,12.21,Overcast throughout the day.,,0.93,0.86,14.52,6.22
2018-10-25,7.73,13.14,Mostly cloudy throughout the day.,,0.81,0.9,14.29,6.03
2018-10-26,3.14,9.27,Partly cloudy throughout the day.,,0.48,0.76,9.39,6.22
2018-10-27,0.64,7.21,Clear throughout the day.,,0.26,0.67,7.15,6.22
2018-10-28,-2.98,10.13,Partly cloudy throughout the day.,,0.23,0.76,3.06,6.22
2018-10-29,-4.85,8.26,Clear throughout the day.,,0.21,0.82,6.79,6.12
2018-10-30,-1.14,7.13,,,0.83,0.87,3.62,6.22
2018-10-31,2.66,10.31,Foggy overnight.,,0.79,0.91,5.68,5.95
2018-11-01,0.02,8.3,Foggy in the morning.,,0.59,0.91,5.6,4.75
2018-11-02,0.03,10.31,Clear throughout the day.,,0.33,0.83,7.1,6.22
2018-11-03,8.62,14.21,Windy in the morning and afternoon.,,0.83,0.91,20.89,5.12
2018-11-04,7.71,13.14,Partly cloudy throughout the day.,,0.44,0.83,10.53,6.17
2018-11-05,7.73,11.2,Mostly cloudy throughout the day.,,0.83,0.94,4.35,3.88
2018-11-06,8.01,13.22,Mostly cloudy throughout the day.,,0.81,0.89,10.28,4.78
2018-11-07,6.73,13.28,Mostly cloudy throughout the day.,,0.76,0.9,10.55,6.21
2018-11-08,3.01,11.25,Partly cloudy throughout the day.,,0.53,0.87,9.14,6.2
2018-11-09,7.58,11.19,Windy in the evening.,,0.8,0.86,15.51,6.16
